CENSUSCODE,OTHER_OTHER,RESIDENTIAL_MULTI FAMILY,RESIDENTIAL_OTHER,RESIDENTIAL_SINGLE FAMILY
06019005505,16,13,3,2206
06019005507,102,261,110,1640
06019005508,51,240,3,1746
06019005509,95,183,18,1278
06019005512,152,113,10,1554
06019005513,87,33,2,873
06019005514,132,53,2,1234
06019005515,118,13,34,776
06019005516,32,218,92,1282
06019005518,45,0,39,1324
06019005520,24,0,2,970
06019005522,53,203,21,1574
06019005524,121,589,4,1051
06019005525,170,67,2,890
06019005526,37,205,10,107
06019005527,215,102,38,960
06019005528,9,63,1,513
06019005529,31,0,2,2074
06019005602,278,364,17,1245
06019005605,16,0,0,541
06019005606,48,151,3,1169
06019005607,16,545,270,51
06019005608,56,177,526,481
06019005701,264,174,23,1103
06019005702,34,104,1,1680
06019005703,60,131,1,1680
06019005704,235,222,3,1291
06019005801,79,117,4,1449
06019005802,48,59,6,1577
06019005804,78,28,196,1865
06019005805,754,22,20,1890
06019005904,555,131,12,2219
06019005906,417,78,50,1178
06019005907,78,36,5,873
06019005911,65,67,3,1723
06019005912,98,145,77,2900
06019005913,53,4,0,876
06019005914,16,5,1,1196
06019005915,97,82,58,2203
06019005916,357,99,66,1607
06019006001,54,105,86,1324
06019006002,188,181,66,998
06019006101,180,30,18,745
06019006102,165,187,56,1049
06019006201,70,115,10,480
06019006202,257,186,36,1400
06019006301,605,106,64,1455
06019006302,566,70,108,808
06019006405,616,109,489,2189
06019006406,265,56,174,1026
06019006407,486,24,302,1289
06019006408,339,11,180,543
06019006409,683,39,371,1982
06019006410,306,20,805,726
06019006411,1024,93,493,1485
06019006501,389,235,111,809
06019006502,180,130,37,712
06019006602,204,235,45,888
06019006603,156,58,32,441
06019006605,33,41,7,401
06019006606,69,105,17,827
06019006700,129,132,43,1740
06019006802,471,109,39,883
06019006900,568,75,44,731
06019007002,142,226,40,935
06019007003,187,134,22,1939
06019007004,381,100,198,1291
06019007101,159,224,61,1159
06019007102,215,88,101,213
06019007202,93,84,100,1326
06019007203,50,4,3,642
06019007204,580,285,34,1770
06019007300,1503,35,91,1275
06019007400,1139,44,75,903
06019007500,928,115,92,1300
06019007600,1905,56,183,998
06019007700,1402,90,193,1190
06019007801,322,42,73,194
06019007802,598,132,51,218
06019007903,1428,42,146,360
06019008000,265,197,101,1210
06019008100,166,224,96,1134
06019008200,1251,128,153,942
06019008301,89,194,21,460
06019008303,98,79,5,423
06019008304,848,104,71,415
06019008402,579,6,87,246
06019008403,87,14,6,362
06019008404,95,91,126,295
06019008405,353,73,93,419
06019008501,218,153,64,629
06019008503,55,129,3,617
06019008504,81,40,2,475
06019008600,1019,202,103,1389
06021010101,170,131,27,1378
06021010102,328,147,133,1482
06021010200,1035,54,541,2281
06021010300,1562,35,153,1061
06021010401,147,42,194,552
06021010402,332,273,93,1857
