GEOID,max_intensity,population,Total_Num_Building,BHI_factor_low,shelter_seeking_low,numerator_low,SVI_Value,SVI_Value_Mapped
6001443103,0.01,3972,1344.0,0.0,0.0008399999999999999,0.0,0.286,0.3
6085508503,0.01,6909,858.0,0.0,0.0008399999999999999,0.0,0.3464,0.3
6085500600,0.01,5548,1524.0,0.0,0.0008399999999999999,0.0,0.732,0.3
6001444500,0.01,6414,1390.0,0.0,0.0008399999999999999,0.0,0.5013,0.3
6085506401,0.01,5096,941.0,0.0,0.0008399999999999999,0.0,0.6526,0.3
6001451602,0.01,6631,1851.0,0.0,0.0008399999999999999,0.0,0.2433,0.3
6061020711,0.01,4558,1141.0,0.0,0.0008399999999999999,0.0,0.6279,0.3
6085502002,0.01,5166,1141.0,0.0,0.0008399999999999999,0.0,0.7326,0.3
6085512510,0.01,7791,1837.0,0.0,0.0008399999999999999,0.0,0.712,0.3
6087120700,0.01,4567,933.0,0.0,0.0008200000000000001,0.0,0.089,0.1
6085503802,0.01,8208,1915.0,0.0,0.0008100000000000001,0.0,0.5639,0.3
6085505203,0.01,5673,1000.0,0.0,0.0008100000000000001,0.0,0.4997,0.3
6001442302,0.02,6417,724.0,0.0,0.0008100000000000001,0.0,0.5787,0.3
6085506900,0.01,8031,2534.0,0.0,0.0008100000000000001,0.0,0.2581,0.3
6085506202,0.01,7512,2034.0,0.0,0.0008100000000000001,0.0,0.46,0.3
6077003313,0.01,3356,422.0,0.0,0.0008,0.0,0.9711,0.5
6099001601,0.01,4968,1389.0,0.0,0.0008,0.0,0.9829,0.5
6099001001,0.01,6746,2064.0,0.0,0.00078,0.0,0.6362,0.3
6067009310,0.02,7303,2348.0,0.0,0.00078,0.0,0.6625,0.3
6001407900,0.02,3081,1119.0,0.0,0.00078,0.0,0.2553,0.3
6085504319,0.01,7917,1563.0,0.0,0.00078,0.0,0.4104,0.3
6085506604,0.01,7714,2435.0,0.0,0.00078,0.0,0.2306,0.3
6085509600,0.02,3614,778.0,0.0,0.00078,0.0,0.2727,0.3
6067008510,0.01,5292,1681.0,0.0,0.00078,0.0,0.1023,0.1
6001451503,0.01,6520,1820.0,0.0,0.00078,0.0,0.2327,0.3
6017030709,0.01,5065,1888.0,0.0,0.00076,0.0,0.0099,0.1
6099002504,0.01,4532,1434.0,0.0,0.00075,0.0,0.8279,0.5
6085506803,0.01,7357,1350.0,0.0,0.00075,0.0,0.3536,0.3
6061020300,0.01,4639,1473.0,0.0,0.00075,0.0,0.7376,0.3
6001431200,0.02,6091,1552.0,0.0,0.00075,0.0,0.6163,0.3
6077000500,0.01,3071,851.0,0.0,0.00075,0.0,0.9987,0.5
6077005001,0.01,5781,2085.0,0.0,0.00075,0.0,0.498,0.3
6013303202,0.02,9125,2197.0,0.0,0.00075,0.0,0.4284,0.3
6077003310,0.01,4678,1041.0,0.0,0.00075,0.0,0.9643,0.5
6077001600,0.01,2522,864.0,0.0,0.00075,0.0,0.8521,0.5
6061023100,0.01,8697,2381.0,0.0,0.0007199999999999999,0.0,0.2462,0.3
6085508404,0.01,6884,1665.0,0.0,0.0007199999999999999,0.0,0.3459,0.3
6001430500,0.02,6289,1685.0,0.0,0.0007199999999999999,0.0,0.6716,0.3
6085512505,0.01,7643,1663.0,0.0,0.0007199999999999999,0.0,0.5687,0.3
6085502701,0.01,5048,1275.0,0.0,0.0007199999999999999,0.0,0.56,0.3
6085504311,0.02,8308,1556.0,0.0,0.0007199999999999999,0.0,0.2221,0.3
6067008139,0.01,3818,601.0,0.0,0.0007199999999999999,0.0,0.7531,0.3
6001441602,0.01,7220,1603.0,0.0,0.0007199999999999999,0.0,0.5151,0.3
6099003907,0.01,7566,2168.0,0.0,0.0007199999999999999,0.0,0.5842,0.3
6085508401,0.01,7168,2083.0,0.0,0.0007199999999999999,0.0,0.3923,0.3
6001450741,0.02,5482,1327.0,0.0,0.0007199999999999999,0.0,0.6564,0.3
6001436900,0.02,7099,1344.0,0.0,0.0007199999999999999,0.0,0.7217,0.3
6085512027,0.01,4371,626.0,0.0,0.0007199999999999999,0.0,0.7734,0.3
6001451404,0.01,6613,1631.0,0.0,0.0007199999999999999,0.0,0.7193,0.3
6075025200,0.02,5164,385.0,0.0,0.0007199999999999999,0.0,0.2146,0.3
6099001300,0.01,6342,2871.0,0.0,0.0007199999999999999,0.0,0.7192,0.3
6001441200,0.01,7277,2263.0,0.0,0.0007199999999999999,0.0,0.2991,0.3
6085512023,0.01,5655,677.0,0.0,0.0007199999999999999,0.0,0.5631,0.3
6085509801,0.01,6196,1670.0,0.0,0.0007199999999999999,0.0,0.2724,0.3
6085502901,0.01,6250,1545.0,0.0,0.0007199999999999999,0.0,0.4235,0.3
6077001400,0.01,5015,1586.0,0.0,0.0007,0.0,0.9592,0.5
6001437102,0.01,4557,748.0,0.0,0.0007,0.0,0.8921,0.5
6077005126,0.01,4294,1106.0,0.0,0.0007,0.0,0.8753,0.5
6047001401,0.01,4150,1394.0,0.0,0.0007,0.0,0.967,0.5
6077000600,0.01,2305,522.0,0.0,0.0007,0.0,0.9538,0.5
6061021038,0.01,7627,2369.0,0.0,0.00069,0.0,0.4662,0.3
6085507805,0.01,5180,1086.0,0.0,0.00069,0.0,0.3416,0.3
6001441924,0.02,7619,1546.0,0.0,0.00069,0.0,0.2788,0.3
6085512001,0.01,7025,1599.0,0.0,0.00069,0.0,0.2222,0.3
6085502902,0.01,7864,1625.0,0.0,0.00069,0.0,0.2793,0.3
6067008006,0.01,5869,2258.0,0.0,0.00069,0.0,0.2352,0.3
6067007801,0.02,5807,1928.0,0.0,0.00069,0.0,0.7018,0.3
6099000202,0.01,8312,2052.0,0.0,0.00069,0.0,0.7727,0.3
6067008508,0.01,8897,2091.0,0.0,0.00069,0.0,0.2677,0.3
6085506702,0.01,5956,1703.0,0.0,0.00069,0.0,0.5639,0.3
6001437702,0.01,4404,385.0,0.0,0.00069,0.0,0.7709,0.3
6085502400,0.01,7235,3025.0,0.0,0.00069,0.0,0.2616,0.3
6085502907,0.01,3857,808.0,0.0,0.00067,0.0,0.116,0.1
6001438100,0.01,7807,1998.0,0.0,0.00066,0.0,0.3028,0.3
6077003214,0.02,3221,1031.0,0.0,0.00066,0.0,0.4824,0.3
6001444100,0.01,7703,2375.0,0.0,0.00066,0.0,0.4013,0.3
6101050504,0.01,7395,2432.0,0.0,0.00066,0.0,0.7955,0.3
6085506302,0.01,6210,1806.0,0.0,0.00066,0.0,0.2162,0.3
6077005303,0.01,4966,1233.0,0.0,0.00066,0.0,0.7592,0.3
6061021131,0.01,5722,1377.0,0.0,0.00066,0.0,0.4893,0.3
6085513500,0.01,960,1213.0,0.0,0.00066,0.0,0.3751,0.3
6085506204,0.01,6423,1554.0,0.0,0.00066,0.0,0.2129,0.3
6099001604,0.01,4031,836.0,0.0,0.00065,0.0,0.9346,0.5
6001437900,0.01,2426,549.0,0.0,0.00065,0.0,0.8793,0.5
6077003406,0.01,3769,795.0,0.0,0.00065,0.0,0.9821,0.5
6077003217,0.01,3399,646.0,0.0,0.00065,0.0,0.941,0.5
6077003405,0.01,4216,945.0,0.0,0.00065,0.0,0.8525,0.5
6077003306,0.01,4444,1120.0,0.0,0.00065,0.0,0.9471,0.5
6077003409,0.01,4638,1167.0,0.0,0.00065,0.0,0.9049,0.5
6099001700,0.01,2645,885.0,0.0,0.00065,0.0,0.9706,0.5
6085511704,0.02,4702,2364.0,0.0,0.00065,0.0,0.0848,0.1
6085503105,0.01,2417,441.0,0.0,0.00065,0.0,0.9077,0.5
6077003213,0.02,5007,1175.0,0.0,0.00065,0.0,0.9717,0.5
6001451202,0.02,5781,1562.0,0.0,0.00064,0.0,0.1309,0.1
6001442900,0.01,7661,2030.0,0.0,0.0006299999999999999,0.0,0.4435,0.3
6085506601,0.01,4726,1228.0,0.0,0.0006299999999999999,0.0,0.4058,0.3
6085512053,0.01,4687,878.0,0.0,0.0006299999999999999,0.0,0.4293,0.3
6001430200,0.02,7477,2753.0,0.0,0.0006299999999999999,0.0,0.4792,0.3
6001450750,0.02,6790,272.0,0.0,0.0006299999999999999,0.0,0.2833,0.3
6085504002,0.01,5908,938.0,0.0,0.0006299999999999999,0.0,0.7854,0.3
6085512005,0.01,6601,1400.0,0.0,0.0006299999999999999,0.0,0.3053,0.3
6001451501,0.01,4920,1994.0,0.0,0.0006299999999999999,0.0,0.485,0.3
6085507100,0.01,3020,744.0,0.0,0.0006299999999999999,0.0,0.2112,0.3
6085503118,0.01,5223,490.0,0.0,0.0006299999999999999,0.0,0.727,0.3
6099000805,0.01,6584,1960.0,0.0,0.0006299999999999999,0.0,0.7338,0.3
6067007430,0.02,8078,1772.0,0.0,0.0006299999999999999,0.0,0.6049,0.3
6067008135,0.01,4283,856.0,0.0,0.0006299999999999999,0.0,0.7249,0.3
6075022600,0.02,5001,234.0,0.0,0.00062,0.0,0.1442,0.1
6067008010,0.01,5032,1965.0,0.0,0.0006100000000000001,0.0,0.1776,0.1
6001435103,0.01,7726,2605.0,0.0,0.0006100000000000001,0.0,0.1408,0.1
6085504418,0.01,4852,914.0,0.0,0.0006,0.0,0.7327,0.3
6099000908,0.01,5480,1607.0,0.0,0.0006,0.0,0.7848,0.3
6099001900,0.01,5863,2426.0,0.0,0.0006,0.0,0.4461,0.3
6101050401,0.01,5109,1260.0,0.0,0.0006,0.0,0.7385,0.3
6087100900,0.01,4274,1236.0,0.0,0.0006,0.0,0.3525,0.3
6115040902,0.01,2412,759.0,0.0,0.0006,0.0,0.4861,0.3
6077001200,0.01,5750,1948.0,0.0,0.0006,0.0,0.3031,0.3
6085504323,0.02,5738,1151.0,0.0,0.0006,0.0,0.5953,0.3
6099000906,0.01,6106,1978.0,0.0,0.0006,0.0,0.5894,0.3
6001437300,0.02,3359,746.0,0.0,0.0006,0.0,0.8624,0.5
6085507301,0.01,6725,2810.0,0.0,0.0006,0.0,0.2944,0.3
6085500500,0.01,5506,2219.0,0.0,0.0006,0.0,0.2857,0.3
6001451401,0.01,6053,1542.0,0.0,0.0006,0.0,0.6402,0.3
6085506802,0.01,5533,1415.0,0.0,0.0006,0.0,0.3624,0.3
6001441926,0.01,3836,444.0,0.0,0.0006,0.0,0.4516,0.3
6101050503,0.01,7368,2038.0,0.0,0.0006,0.0,0.7028,0.3
6077005403,0.01,6046,1657.0,0.0,0.0006,0.0,0.5547,0.3
6017031700,0.01,3660,1076.0,0.0,0.00059,0.0,0.065,0.1
6085502500,0.01,6540,2809.0,0.0,0.00057,0.0,0.2539,0.3
6067008145,0.01,7520,2789.0,0.0,0.00057,0.0,0.2823,0.3
6009000501,0.01,3214,1328.0,0.0,0.00057,0.0,0.2479,0.3
6001441927,0.01,4310,171.0,0.0,0.00057,0.0,0.4791,0.3
6069000801,0.01,3295,1184.0,0.0,0.00057,0.0,0.2249,0.3
6067009307,0.02,5436,1453.0,0.0,0.00057,0.0,0.5419,0.3
6077004204,0.02,2986,1082.0,0.0,0.00057,0.0,0.6733,0.3
6001406700,0.02,5567,2068.0,0.0,0.00057,0.0,0.3116,0.3
6085504507,0.02,5973,1439.0,0.0,0.00057,0.0,0.5778,0.3
6067008119,0.01,5857,1845.0,0.0,0.00057,0.0,0.7096,0.3
6067008504,0.01,5367,1555.0,0.0,0.00057,0.0,0.2383,0.3
6061023400,0.01,5721,1692.0,0.0,0.00057,0.0,0.2969,0.3
6001440308,0.01,5946,1394.0,0.0,0.00057,0.0,0.7662,0.3
6067008402,0.01,5447,1926.0,0.0,0.00057,0.0,0.5037,0.3
6001443104,0.02,5901,1458.0,0.0,0.00057,0.0,0.2123,0.3
6077001300,0.01,5350,2066.0,0.0,0.00057,0.0,0.7087,0.3
6057000102,0.01,6977,2498.0,0.0,0.0005600000000000001,0.0,0.1495,0.1
6077003311,0.02,3812,918.0,0.0,0.00055,0.0,0.8683,0.5
6001442200,0.02,7454,2333.0,0.0,0.00055,0.0,0.173,0.1
6087120400,0.01,5411,1036.0,0.0,0.00055,0.0,0.155,0.1
6001981900,0.02,49,109.0,0.0001,0.00055,0.0,0.0,0.1
6001442602,0.01,5314,1172.0,0.0,0.00054,0.0,0.7595,0.3
6001441800,0.01,7195,1624.0,0.0,0.00054,0.0,0.3999,0.3
6085504201,0.01,5269,1811.0,0.0,0.00054,0.0,0.2772,0.3
6061020901,0.01,2777,1051.0,0.0,0.00054,0.0,0.7826,0.3
6077001000,0.02,5632,1980.0,0.0,0.00054,0.0,0.672,0.3
6069000501,0.01,5834,1555.0,0.0,0.00054,0.0,0.2886,0.3
6085512313,0.01,4151,769.0,0.0,0.00054,0.0,0.64,0.3
6001441401,0.01,7319,1780.0,0.0,0.00054,0.0,0.3882,0.3
6085508800,0.01,3635,697.0,0.0,0.00054,0.0,0.4255,0.3
6061020712,0.01,3855,1117.0,0.0,0.00054,0.0,0.6667,0.3
6085506606,0.01,4537,1118.0,0.0,0.00054,0.0,0.4565,0.3
6087100300,0.01,4020,1054.0,0.0,0.00054,0.0,0.4806,0.3
6077003108,0.01,4653,1279.0,0.0,0.00054,0.0,0.5816,0.3
6085501200,0.01,4129,1191.0,0.0,0.00054,0.0,0.5224,0.3
6067007904,0.01,5212,1888.0,0.0,0.00054,0.0,0.4309,0.3
6001444602,0.02,4777,975.0,0.0,0.00054,0.0,0.2788,0.3
6069000300,0.01,5553,945.0,0.0,0.00054,0.0,0.7868,0.3
6085501800,0.01,4852,1786.0,0.0,0.00054,0.0,0.5154,0.3
6085505301,0.01,5484,971.0,0.0,0.00054,0.0,0.3235,0.3
6061022600,0.01,4982,1028.0,0.0,0.00054,0.0,0.4127,0.3
6013302009,0.02,7817,1824.0,0.0,0.0005099999999999999,0.0,0.4384,0.3
6077004307,0.01,3984,768.0,0.0,0.0005099999999999999,0.0,0.7593,0.3
6077005208,0.01,6267,1514.0,0.0,0.0005099999999999999,0.0,0.3563,0.3
6085501102,0.01,4437,1525.0,0.0,0.0005099999999999999,0.0,0.4613,0.3
6085508203,0.01,5573,1495.0,0.0,0.0005099999999999999,0.0,0.2332,0.3
6085507808,0.01,5674,1628.0,0.0,0.0005099999999999999,0.0,0.2139,0.3
6077004305,0.02,5898,1346.0,0.0,0.0005099999999999999,0.0,0.5342,0.3
6067008209,0.01,4372,1438.0,0.0,0.0005099999999999999,0.0,0.2468,0.3
6001430600,0.02,6385,2169.0,0.0,0.0005099999999999999,0.0,0.3555,0.3
6085508505,0.01,4741,1052.0,0.0,0.0005099999999999999,0.0,0.375,0.3
6077003215,0.02,4074,1001.0,0.0,0.0005099999999999999,0.0,0.7332,0.3
6085506703,0.01,3937,965.0,0.0,0.0005099999999999999,0.0,0.4988,0.3
6001442301,0.01,5046,1034.0,0.0,0.0005099999999999999,0.0,0.3969,0.3
6085512045,0.01,5635,1670.0,0.0,0.0005099999999999999,0.0,0.2755,0.3
6067009312,0.02,7749,1799.0,0.0,0.0005099999999999999,0.0,0.7995,0.3
6061020401,0.01,2242,888.0,0.0,0.0005099999999999999,0.0,0.7176,0.3
6085510500,0.02,5371,1835.0,0.0,0.0005099999999999999,0.0,0.3228,0.3
6077005133,0.01,4319,1353.0,0.0,0.0005,0.0,0.8305,0.5
6077005124,0.01,3725,917.0,0.0,0.0005,0.0,0.9138,0.5
6099000301,0.01,2038,802.0,0.0,0.0005,0.0,0.8502,0.5
6077000401,0.01,3351,1335.0,0.0,0.0005,0.0,0.8622,0.5
6061023600,0.01,4361,2704.0,0.0,0.00049,0.0,0.1549,0.1
6075025100,0.02,3364,325.0,0.0,0.00048,0.0,0.2763,0.3
6001444200,0.01,6451,1765.0,0.0,0.00048,0.0,0.4999,0.3
6077003109,0.01,5961,1854.0,0.0,0.00048,0.0,0.7897,0.3
6085512036,0.01,5047,544.0,0.0,0.00048,0.0,0.3038,0.3
6085506103,0.01,5052,1416.0,0.0,0.00048,0.0,0.4112,0.3
6085504307,0.02,5722,1304.0,0.0,0.00048,0.0,0.6101,0.3
6001443321,0.01,3511,351.0,0.0,0.00048,0.0,0.4869,0.3
6101050604,0.01,4379,1159.0,0.0,0.00048,0.0,0.5791,0.3
6087100500,0.01,5490,1186.0,0.0,0.00048,0.0,0.2552,0.3
6067007903,0.02,4869,1736.0,0.0,0.00048,0.0,0.32,0.3
6085504202,0.01,4896,1996.0,0.0,0.00048,0.0,0.27,0.3
6067008204,0.01,4702,1725.0,0.0,0.00048,0.0,0.5121,0.3
6067008207,0.01,4529,1596.0,0.0,0.00048,0.0,0.2438,0.3
6085509303,0.02,3536,551.0,0.0,0.00048,0.0,0.4521,0.3
6061021129,0.01,3453,866.0,0.0,0.00048,0.0,0.5713,0.3
6067008134,0.01,5086,1310.0,0.0,0.00048,0.0,0.7593,0.3
6067008142,0.01,3724,953.0,0.0,0.00048,0.0,0.5833,0.3
6001440336,0.01,4583,988.0,0.0,0.00048,0.0,0.5702,0.3
6085506102,0.01,4574,1039.0,0.0,0.00048,0.0,0.2014,0.3
6017030701,0.01,6177,2244.0,0.0,0.00047999999999999996,0.0,0.06,0.1
6085512305,0.01,4761,1751.0,0.0,0.00047999999999999996,0.0,0.1416,0.1
6085507906,0.01,4508,1474.0,0.0,0.00047000000000000004,0.0,0.0739,0.1
6001450601,0.02,3480,1523.0,0.0,0.00047000000000000004,0.0,0.0983,0.1
6085501300,0.01,3786,955.0,0.0,0.00045,0.0,0.7105,0.3
6085503803,0.01,4617,1063.0,0.0,0.00045,0.0,0.7459,0.3
6077001102,0.01,5343,1866.0,0.0,0.00045,0.0,0.7429,0.3
6085504411,0.01,5350,1412.0,0.0,0.00045,0.0,0.4338,0.3
6085504412,0.01,4703,860.0,0.0,0.00045,0.0,0.4663,0.3
6085504308,0.01,4613,1627.0,0.0,0.00045,0.0,0.4392,0.3
6085503326,0.01,6625,1462.0,0.0,0.00045,0.0,0.2244,0.3
6001437000,0.02,3726,974.0,0.0,0.00045,0.0,0.6439,0.3
6001450745,0.02,6374,1449.0,0.0,0.00045,0.0,0.2217,0.3
6085506605,0.01,4320,1025.0,0.0,0.00045,0.0,0.4791,0.3
6099000911,0.01,4966,1493.0,0.0,0.00045,0.0,0.5364,0.3
6077003308,0.01,1665,405.0,0.0,0.00045,0.0,0.8407,0.5
6085506000,0.01,4938,1290.0,0.0,0.00045,0.0,0.2573,0.3
6001431100,0.02,3537,769.0,0.0,0.00045,0.0,0.6241,0.3
6085505500,0.01,4217,1416.0,0.0,0.00045,0.0,0.3251,0.3
6085502906,0.01,4848,749.0,0.0,0.00045,0.0,0.3089,0.3
6077005108,0.01,4582,1366.0,0.0,0.00045,0.0,0.7721,0.3
6061021109,0.01,5594,1847.0,0.0,0.00045,0.0,0.3179,0.3
6077002201,0.01,3169,880.0,0.0,0.00045,0.0,0.9362,0.5
6085503313,0.01,4600,1245.0,0.0,0.00045,0.0,0.2024,0.3
6085511916,0.01,4836,847.0,0.0,0.00045,0.0,0.5055,0.3
6085502202,0.01,3018,857.0,0.0,0.00045,0.0,0.5981,0.3
6085512032,0.01,3487,1032.0,0.0,0.00045,0.0,0.2232,0.3
6077005123,0.01,4676,1223.0,0.0,0.00045,0.0,0.6811,0.3
6001435102,0.01,5870,1407.0,0.0,0.00045,0.0,0.4004,0.3
6067008140,0.01,3095,1047.0,0.0,0.00045,0.0,0.7226,0.3
6067008122,0.01,3890,1199.0,0.0,0.00045,0.0,0.4951,0.3
6085505302,0.01,4690,1117.0,0.0,0.00045,0.0,0.3451,0.3
6077003203,0.01,3882,1371.0,0.0,0.00045,0.0,0.5459,0.3
6085503322,0.01,4310,1070.0,0.0,0.00045,0.0,0.7019,0.3
6101050301,0.01,2593,838.0,0.0,0.00045,0.0,0.8313,0.5
6085511705,0.02,1716,688.0,0.0,0.00045,0.0,0.2613,0.3
6001442400,0.01,6347,1737.0,0.0,0.00045,0.0,0.3827,0.3
6067008905,0.02,4912,1326.0,0.0,0.00045,0.0,0.6981,0.3
6061023800,0.01,3211,1965.0,0.0,0.00044000000000000007,0.0,0.1775,0.1
6085511912,0.01,5348,1567.0,0.0,0.00042,0.0,0.1034,0.1
6087122203,0.01,3688,1200.0,0.0,0.00042,0.0,0.099,0.1
6099000907,0.01,3371,1359.0,0.0,0.00041999999999999996,0.0,0.64,0.3
6087110700,0.01,3307,984.0,0.0,0.00041999999999999996,0.0,0.7439,0.3
6061022800,0.01,4986,1355.0,0.0,0.00041999999999999996,0.0,0.3138,0.3
6061022900,0.01,5765,1342.0,0.0,0.00041999999999999996,0.0,0.244,0.3
6085504414,0.02,5059,1409.0,0.0,0.00041999999999999996,0.0,0.3239,0.3
6085504410,0.02,4282,945.0,0.0,0.00041999999999999996,0.0,0.6238,0.3
6099001200,0.01,3961,1863.0,0.0,0.00041999999999999996,0.0,0.5671,0.3
6085512309,0.01,4983,1714.0,0.0,0.00041999999999999996,0.0,0.2402,0.3
6077005405,0.01,3644,756.0,0.0,0.00041999999999999996,0.0,0.7202,0.3
6061021130,0.01,2272,397.0,0.0,0.00041999999999999996,0.0,0.4074,0.3
6099003805,0.01,3087,693.0,0.0,0.00041999999999999996,0.0,0.7031,0.3
6085503504,0.01,5888,1208.0,0.0,0.00041999999999999996,0.0,0.3842,0.3
6067009011,0.02,5547,1752.0,0.0,0.00041999999999999996,0.0,0.2195,0.3
6077005134,0.01,4783,1453.0,0.0,0.00041999999999999996,0.0,0.4135,0.3
6085504101,0.01,4217,1219.0,0.0,0.00041999999999999996,0.0,0.7956,0.3
6061021044,0.01,5765,1601.0,0.0,0.00041999999999999996,0.0,0.2286,0.3
6085503325,0.01,4449,991.0,0.0,0.00041999999999999996,0.0,0.3929,0.3
6077003112,0.01,3183,1067.0,0.0,0.00041999999999999996,0.0,0.394,0.3
6085506101,0.01,4829,1483.0,0.0,0.00041999999999999996,0.0,0.3126,0.3
6067009331,0.02,7663,1536.0,0.0,0.00041999999999999996,0.0,0.2994,0.3
6061020713,0.01,3323,825.0,0.0,0.00041999999999999996,0.0,0.6633,0.3
6085503212,0.02,4117,866.0,0.0,0.00041999999999999996,0.0,0.6573,0.3
6061020714,0.01,3848,1472.0,0.0,0.00041999999999999996,0.0,0.3795,0.3
6077002504,0.01,4156,1084.0,0.0,0.0004,0.0,0.8408,0.5
6085510200,0.01,4549,1785.0,0.0,0.0004,0.0,0.0553,0.1
6085503002,0.01,3611,863.0,0.0,0.00039,0.0,0.4475,0.3
6085503327,0.01,4856,1049.0,0.0,0.00039,0.0,0.7279,0.3
6085503509,0.01,3897,934.0,0.0,0.00039,0.0,0.4341,0.3
6085502903,0.01,5333,1403.0,0.0,0.00039,0.0,0.1351,0.1
6067008113,0.01,3852,1103.0,0.0,0.00039,0.0,0.709,0.3
6013355112,0.02,5636,2972.0,0.0,0.00039,0.0,0.1027,0.1
6001435900,0.02,5431,1772.0,0.0,0.00039,0.0,0.3897,0.3
6045011400,0.01,4434,1629.0,0.0,0.00039,0.0,0.6286,0.3
6053014301,0.01,3654,748.0,0.0,0.00039,0.0,0.5296,0.3
6087121401,0.01,2691,795.0,0.0,0.00039,0.0,0.7422,0.3
6047001801,0.01,5397,1321.0,0.0,0.00039,0.0,0.4404,0.3
6001450746,0.02,3238,894.0,0.0,0.00039,0.0,0.2147,0.3
6001441302,0.01,5661,1660.0,0.0,0.00039,0.0,0.3503,0.3
6067008507,0.01,4109,1199.0,0.0,0.00039,0.0,0.2645,0.3
6061020402,0.01,3511,1413.0,0.0,0.00039,0.0,0.5157,0.3
6001451506,0.01,3123,685.0,0.0,0.00039,0.0,0.2793,0.3
6067008913,0.02,4320,1253.0,0.0,0.00039,0.0,0.7072,0.3
6001444400,0.01,5282,1277.0,0.0,0.00039,0.0,0.7802,0.3
6077005308,0.01,4391,1079.0,0.0,0.00039,0.0,0.6464,0.3
6061023000,0.01,3914,1058.0,0.0,0.00039,0.0,0.2568,0.3
6061021401,0.01,3056,1264.0,0.0,0.00039,0.0,0.3187,0.3
6085503211,0.02,4731,976.0,0.0,0.00035999999999999997,0.0,0.5874,0.3
6001443105,0.01,4687,1258.0,0.0,0.00035999999999999997,0.0,0.2525,0.3
6001441402,0.01,5293,1460.0,0.0,0.00035999999999999997,0.0,0.3316,0.3
6085512019,0.01,4653,947.0,0.0,0.00035999999999999997,0.0,0.4674,0.3
6001440331,0.01,3323,728.0,0.0,0.00035999999999999997,0.0,0.5001,0.3
6077003305,0.01,4275,1359.0,0.0,0.00035999999999999997,0.0,0.7612,0.3
6085504415,0.01,5218,1416.0,0.0,0.00035999999999999997,0.0,0.336,0.3
6085502302,0.01,2995,766.0,0.0,0.00035999999999999997,0.0,0.3652,0.3
6077001101,0.01,5400,1898.0,0.0,0.00035999999999999997,0.0,0.6292,0.3
6077005307,0.01,3294,712.0,0.0,0.00035999999999999997,0.0,0.6419,0.3
6001430300,0.02,3940,1520.0,0.0,0.00035999999999999997,0.0,0.275,0.3
6013302006,0.02,4032,1271.0,0.0,0.00035999999999999997,0.0,0.3376,0.3
6001406800,0.02,3569,1270.0,0.0,0.00035999999999999997,0.0,0.4459,0.3
6001441501,0.02,5913,1695.0,0.0,0.00035999999999999997,0.0,0.2908,0.3
6085505402,0.01,3090,808.0,0.0,0.00035999999999999997,0.0,0.4762,0.3
6085508003,0.01,2266,595.0,0.0,0.00035999999999999997,0.0,0.3709,0.3
6077003205,0.02,4016,1268.0,0.0,0.00035999999999999997,0.0,0.7271,0.3
6077003210,0.02,3025,900.0,0.0,0.00035,0.0,0.9725,0.5
6085509108,0.02,4654,901.0,0.0,0.00034,0.0,0.1613,0.1
6081613400,0.02,3134,2262.0,0.0,0.00034,0.0,0.0693,0.1
6081613000,0.02,3279,1079.0,0.0,0.00033,0.0,0.2042,0.3
6001441921,0.01,3718,743.0,0.0,0.00033,0.0,0.3071,0.3
6085504421,0.01,4804,1362.0,0.0,0.00033,0.0,0.4091,0.3
6061022400,0.01,4893,1356.0,0.0,0.00033,0.0,0.3751,0.3
6085502601,0.01,2831,1089.0,0.0,0.00033,0.0,0.5871,0.3
6067009328,0.02,6022,1260.0,0.0,0.00033,0.0,0.2884,0.3
6067009326,0.02,5117,1855.0,0.0,0.00033,0.0,0.2627,0.3
6067008007,0.01,3290,955.0,0.0,0.00033,0.0,0.559,0.3
6085503111,0.02,4739,897.0,0.0,0.00033,0.0,0.4839,0.3
6001440304,0.01,4726,876.0,0.0,0.00033,0.0,0.4052,0.3
6061021043,0.01,3760,1126.0,0.0,0.00033,0.0,0.2009,0.3
6067007415,0.02,3445,908.0,0.0,0.00033,0.0,0.4578,0.3
6085503321,0.01,4571,1072.0,0.0,0.00033,0.0,0.4438,0.3
6085503312,0.01,3562,1182.0,0.0,0.00033,0.0,0.3444,0.3
6067007432,0.02,5236,1134.0,0.0,0.00033,0.0,0.3864,0.3
6001436000,0.02,5049,1588.0,0.0,0.00033,0.0,0.3592,0.3
6085503401,0.01,4910,949.0,0.0,0.00033,0.0,0.7219,0.3
6067008127,0.01,4925,1673.0,0.0,0.00033,0.0,0.3861,0.3
6017030809,0.01,2557,824.0,0.0,0.00033,0.0,0.2105,0.3
6085503207,0.02,4115,734.0,0.0,0.00033,0.0,0.7077,0.3
6085503703,0.01,3927,633.0,0.0,0.00033,0.0,0.7719,0.3
6061021204,0.01,2748,1805.0,0.0,0.00033,0.0,0.292,0.3
6077003106,0.01,3862,1195.0,0.0,0.00033,0.0,0.5784,0.3
6085503323,0.01,4712,1189.0,0.0,0.00033,0.0,0.5838,0.3
6001441522,0.01,4868,1048.0,0.0,0.00033,0.0,0.2473,0.3
6067988300,0.01,5667,220.0,0.0,0.00033,0.0,0.0719,0.1
6001451102,0.01,3955,1511.0,0.0,0.00031,0.0,0.0574,0.1
6061020717,0.01,4888,1516.0,0.0,0.00030000000000000003,0.0,0.1883,0.1
6067008137,0.01,2430,671.0,0.0,0.0003,0.0,0.6849,0.3
