CENSUSCODE,OTHER_OTHER,RESIDENTIAL_MULTI FAMILY,RESIDENTIAL_OTHER,RESIDENTIAL_SINGLE FAMILY
21147960301,215,18,193,1357
21147960302,205,5,207,1410
21147960401,129,2,221,966
21147960402,282,38,338,1628
21149970100,791,18,534,1153
21149970200,1222,11,539,1934
21149970500,759,9,515,1643
21151010101,781,0,116,987
21151010103,131,10,134,1347
21151010104,392,5,247,1501
21151010201,113,37,11,451
21151010202,123,34,16,306
21151010301,100,120,63,1050
21151010302,203,107,55,337
21151010303,200,18,18,496
21151010400,123,40,65,348
21151010500,110,4,23,7
21151010601,63,77,36,738
21151010602,54,34,43,765
21151010701,181,148,52,979
21151010702,148,68,40,1414
21151010801,624,1,380,1600
21151010802,202,0,65,1072
21151010901,266,35,146,1578
21151010902,330,52,162,803
21151010903,85,244,103,545
21151011001,894,3,176,1603
21151011002,557,0,368,1615
21151011101,203,0,92,1334
21151011102,396,4,229,849
21151011103,404,0,248,1064
21151011201,210,40,102,641
21151011202,244,36,196,1259
21151011301,198,23,191,1026
21151011303,100,47,128,680
21151011304,42,20,43,680
21151011401,180,32,107,1203
21151011402,199,37,66,739
21153970100,482,0,559,330
21153970201,631,0,1060,846
21153970202,507,0,642,678
21153970300,469,0,1115,604
21153970400,433,0,582,402
21155970200,384,96,116,2151
21155970300,287,0,88,1556
21155970400,423,8,370,2259
