CENSUSCODE,OTHER_OTHER,RESIDENTIAL_MULTI FAMILY,RESIDENTIAL_OTHER,RESIDENTIAL_SINGLE FAMILY
45059920301,450,0,316,1821
45059920302,700,7,256,1611
45059920400,505,10,15,1959
45059920501,420,0,206,983
45059920503,311,3,58,1034
45059920504,410,0,252,1372
45059920600,734,0,347,1675
45059920700,607,11,217,1630
45059920800,519,12,43,1560
45059920900,347,1,139,1460
45059921001,705,0,381,1378
45059921002,874,0,656,1560
45061920100,504,0,414,485
45061920201,721,0,557,820
45061920202,567,8,83,614
45061920301,4,0,22,0
45061920302,1128,10,398,872
45061920401,752,0,698,819
45061920402,451,0,298,465
45061920500,350,0,368,326
45061920600,617,0,309,422
45063020100,258,29,3,1165
45063020201,158,59,0,1078
45063020202,221,58,14,947
45063020300,420,194,33,984
45063020505,361,82,169,1460
45063020506,368,161,181,1192
45063020508,92,1,7,879
45063020509,138,101,12,870
45063020510,265,92,15,1217
45063020511,187,110,19,452
45063020512,117,45,108,1337
45063020513,181,4,460,939
45063020601,467,82,133,1737
45063020602,400,49,152,1978
45063020604,163,24,209,1314
45063020605,265,63,9,879
45063020703,296,19,348,2240
45063020705,185,1,506,1482
45063020706,244,1,354,1094
45063020707,75,0,259,1555
45063020708,136,2,275,1313
45063020801,85,0,86,928
45063020802,254,8,147,1537
45063020803,296,2,274,1941
45063020804,158,1,305,1455
45063020806,83,0,237,1066
45063020807,107,0,371,1122
45063020904,207,0,277,1905
45063020905,248,2,443,1847
45063020906,127,0,497,2084
45063020908,172,0,224,1803
45063020909,110,0,229,1190
45063020910,143,27,284,1213
45063020911,162,0,238,1339
45063020912,255,19,2,985
45063020913,67,7,18,738
45063021019,124,0,22,983
45063021020,168,4,58,1875
45063021021,96,0,5,938
45063021023,79,1,30,1321
45063021025,189,33,44,1395
45063021028,493,59,91,1193
45063021029,558,50,60,966
45063021030,308,117,82,1275
45063021031,164,62,25,1410
45063021032,144,30,1,1265
45063021033,178,6,109,2004
45063021034,200,45,92,2129
45063021035,281,1,122,1565
45063021036,183,1,129,1779
45063021037,158,4,144,1754
45063021038,211,25,84,1202
45063021039,217,1,6,1667
45063021040,234,9,9,1751
45063021041,125,1,78,1021
45063021042,30,0,24,1390
45063021043,55,2,53,1357
45063021044,159,0,192,1310
45063021045,175,19,26,1096
45063021046,94,0,2,1009
45063021047,113,3,0,1178
45063021048,103,26,4,949
45063021049,116,29,0,800
45063021050,128,20,4,823
45063021051,156,26,115,1115
45063021052,118,6,324,1315
45063021106,123,3,1,1212
45063021109,190,35,4,1051
45063021110,121,4,0,1158
45063021111,133,32,5,799
45063021112,186,44,22,906
45063021113,400,48,125,720
45063021114,120,0,26,1593
45063021115,240,75,2,610
45063021116,50,21,0,1183
45063021204,644,75,88,2201
45063021205,250,3,22,1776
45063021206,230,0,73,1953
45063021207,249,35,21,1112
45063021208,228,9,20,2077
45063021303,504,1,95,2872
45063021305,190,3,286,1804
45063021306,467,10,285,2584
45063021307,247,0,211,1193
45063021309,222,0,137,1556
45063021310,363,8,27,1411
45063021311,166,0,218,1560
45063021312,181,0,160,1482
45063021402,550,49,39,1941
45063021403,216,0,158,1684
45063021404,351,44,108,2319
45063980100,127,0,0,0
45065920100,1181,3,132,1009
45065920200,1627,1,236,1535
45065920300,1659,0,204,774
45067950100,622,1,101,1947
45067950200,770,0,97,2849
45067950300,423,4,52,1328
45067950400,583,0,61,1819
45067950500,798,0,114,2399
45067950600,857,0,56,2439
45067950700,360,0,31,854
45067950800,365,0,38,1074
45069960100,1018,0,106,1391
45069960201,887,0,93,1031
45069960202,465,2,60,562
45069960301,580,0,24,1498
45069960302,467,0,118,854
45069960400,922,0,159,1548
45069960500,574,0,39,823
45069960600,531,0,79,952
45071950100,438,0,447,2847
45071950201,456,0,309,1029
45071950203,297,3,97,1702
45071950204,561,7,188,1491
45071950300,426,0,248,2183
45071950502,616,12,103,2178
45071950601,640,0,663,3042
45071950603,262,0,267,1706
45071950604,315,0,656,2902
45071950700,778,0,633,2939
45073030100,417,30,260,2266
45073030201,520,14,237,2036
45073030202,462,70,56,2230
45073030301,155,0,169,1225
45073030302,1075,39,351,3240
45073030402,337,2,138,1108
45073030403,195,37,161,1091
45073030404,241,49,80,1728
45073030500,470,24,446,2233
45073030601,739,54,109,2175
45073030602,513,53,106,1875
45073030701,256,51,118,1638
45073030702,520,115,428,2531
45073030801,353,42,291,1659
45073030802,396,78,72,1626
45073030901,470,38,251,1788
45073030903,911,4,358,3372
45073030904,305,0,166,2125
45073031000,543,37,327,2505
45073031100,262,6,350,1648
45075010101,273,0,351,623
45075010102,230,0,147,453
45075010103,256,0,252,548
45075010104,178,0,142,565
45075010200,983,5,494,1939
45075010301,253,0,153,487
45075010302,246,0,156,472
45075010303,193,0,172,243
45075010304,207,4,192,367
45075010305,170,13,100,636
45075010400,673,6,505,1676
45075010500,957,1,443,1885
45075010601,324,0,264,537
45075010602,243,14,179,213
45075010603,181,4,143,465
45075010604,279,6,114,346
45075010700,430,12,336,1292
45075010801,61,8,50,349
45075010802,27,20,31,514
45075010803,249,0,262,807
45075010901,17,1,1,929
45075010902,460,22,740,2309
45075011000,380,152,78,2106
45075011100,338,48,99,1059
45075011200,211,15,18,344
45075011300,408,141,46,493
45075011400,356,112,10,1390
45075011500,771,1,541,1341
45075011600,798,0,1241,2082
45075011701,135,0,63,387
45075011702,264,6,217,682
45075011703,290,0,334,661
45075011704,268,0,222,520
45075011801,202,1,111,581
45075011802,327,0,168,628
