CENSUSCODE,OTHER_OTHER,RESIDENTIAL_MULTI FAMILY,RESIDENTIAL_OTHER,RESIDENTIAL_SINGLE FAMILY
08059009836,49,0,2,1807
08059009837,143,21,4,2458
08059009838,97,36,68,1600
08059009839,51,0,1,869
08059009840,17,23,3,1179
08059009841,19,1,4,823
08059009842,137,41,2,1293
08059009845,109,41,7,1623
08059009846,141,83,0,1752
08059009847,50,94,0,1119
08059009848,101,37,2,1127
08059009850,68,1,15,1302
08059009851,79,60,6,1285
08059009852,243,41,3,2175
08059009853,27,0,10,993
08059009854,89,94,6,2104
08059009855,120,3,1,1017
08059009856,110,73,636,19
08059009857,62,136,40,620
08059009858,194,7,12,2179
08059009901,263,65,20,541
08059010001,154,150,26,707
08059010100,264,306,118,1265
08059010205,9,19,2,1005
08059010206,45,34,3,1300
08059010208,58,14,2,2099
08059010209,40,47,0,1964
08059010210,18,72,7,1390
08059010211,41,63,2,873
08059010212,47,68,14,1538
08059010213,118,40,6,1750
08059010303,38,82,3,1740
08059010304,27,35,1,1031
08059010305,52,66,1,1085
08059010306,49,55,0,846
08059010307,53,173,1,814
08059010308,203,205,2,2000
08059010402,224,301,7,984
08059010403,241,441,10,1026
08059010405,120,96,1,86
08059010406,304,47,300,729
08059010502,132,227,9,1773
08059010503,71,141,2,1569
08059010504,38,27,3,1163
08059010603,144,166,4,1338
08059010604,68,108,1,987
08059010701,47,229,2,1359
08059010702,63,207,7,1353
08059010801,54,49,1,966
08059010901,101,219,9,1713
08059010902,180,190,3,440
08059011000,182,266,17,1935
08059011101,121,96,2,1088
08059011102,129,178,28,448
08059011202,152,118,11,1701
08059011300,64,190,0,1481
08059011401,62,89,46,386
08059011402,107,163,2,487
08059011551,88,192,6,602
08059011552,147,145,4,644
08059011601,56,192,7,842
08059011602,88,160,4,1067
08059011701,59,90,2,1589
08059011702,70,17,5,1988
08059011708,42,45,0,1821
08059011709,30,114,0,811
08059011710,20,64,2,1021
08059011711,63,74,1,1182
08059011712,26,19,0,1493
08059011720,91,37,2,1920
08059011721,45,21,4,798
08059011723,75,49,1,514
08059011724,58,1,7,2245
08059011725,8,0,0,720
08059011726,59,15,0,2102
08059011727,79,42,1,1403
08059011728,20,20,0,914
08059011729,38,270,5,236
08059011730,27,40,0,628
08059011731,43,242,2,576
08059011732,36,201,0,51
08059011733,63,54,8,176
08059011803,83,73,7,1502
08059011804,25,22,2,1515
08059011806,90,144,210,1441
