CENSUSCODE,OTHER_OTHER,RESIDENTIAL_MULTI FAMILY,RESIDENTIAL_OTHER,RESIDENTIAL_SINGLE FAMILY
12031002600,599,85,15,1351
12031002701,340,35,21,1509
12031002702,132,42,1,1571
12031002801,222,61,5,1917
12031002802,250,131,6,1648
12031002901,162,158,5,1426
12031002902,180,168,5,1326
12031010101,125,18,591,2787
12031010104,916,4,168,1532
12031010105,352,4,91,1049
12031010106,26,0,258,2149
12031010107,132,7,811,1802
12031010202,532,14,14,1350
12031010203,203,30,389,1972
12031010204,135,5,331,1161
12031010301,799,16,778,1967
12031010305,241,45,122,1709
12031010306,217,12,24,492
12031010307,76,58,6,381
12031010308,61,52,6,1576
12031010401,61,17,4,1114
12031010402,285,94,70,1248
12031010501,817,1,195,2149
