CENSUSCODE,OTHER_OTHER,RESIDENTIAL_MULTI FAMILY,RESIDENTIAL_OTHER,RESIDENTIAL_SINGLE FAMILY
55079021200,171,83,251,653
55079021300,31,200,1,323
55079021400,37,233,15,465
55079021500,37,145,2,1154
55079021600,186,223,11,1053
55079021700,355,150,129,2402
55079021800,12,126,3,643
55079030100,57,0,9,1554
55079035100,3,0,0,1042
55079035200,64,0,5,1730
55079040100,39,4,9,891
55079050101,63,0,18,2533
55079050103,160,2,12,636
55079050104,99,1,7,928
55079060101,158,1,9,1295
55079060102,54,0,5,1068
55079060200,343,4,17,2270
55079070100,59,0,2,2104
55079070200,33,0,0,2259
55079070300,89,0,0,1798
55079080100,14,190,0,827
55079080200,65,137,0,1082
55079080300,14,78,3,1488
55079080400,49,85,9,609
55079090100,77,9,5,1662
55079090200,76,0,6,881
55079090300,186,1,4,982
55079090600,195,1,15,1697
55079090700,60,0,1,1384
55079090800,56,1,3,1156
55079090900,93,1,10,1424
55079091000,78,0,26,1846
55079091100,14,0,6,1917
55079091200,220,1,17,1346
55079091300,55,0,7,1541
55079091400,25,0,2,927
55079100100,128,2,81,1395
55079100200,214,2,50,1088
55079100300,88,1,53,937
55079100400,131,101,33,893
55079100500,116,5,15,1212
55079100600,45,2,7,1030
55079100700,217,0,19,1523
55079100800,123,2,14,1608
55079100900,607,5,67,606
55079101000,205,4,11,1081
55079101100,99,0,1,672
55079101200,58,2,11,1393
55079101300,75,0,10,1462
55079101400,116,0,15,1583
55079101500,128,0,74,1795
55079101600,147,0,79,1911
55079101700,89,0,49,1553
55079101800,78,0,7,1152
55079110100,337,1,48,1111
55079120101,159,0,10,1098
55079120102,147,0,6,1254
55079120201,52,1,3,1116
55079120202,98,0,3,1052
55079120203,274,0,20,755
55079120300,32,0,7,895
55079120400,229,0,30,2293
55079120501,81,0,4,1451
55079120502,189,11,2,1262
55079130100,221,17,4,1567
55079130200,116,0,6,975
55079140100,53,1,3,915
55079140201,180,0,3,1771
55079140202,69,13,7,1829
55079150100,373,0,13,2427
55079150301,195,1,8,2180
55079150303,85,0,4,1491
55079150304,106,0,7,849
55079160101,100,0,1,1469
55079160102,754,33,16,462
55079160202,464,4,16,2006
55079160203,212,2,10,1492
55079160205,163,7,3,266
55079160206,102,0,0,184
55079160301,144,0,11,2232
55079160302,169,0,5,1896
55079170100,110,0,0,1177
55079170200,88,0,4,1212
55079170300,49,0,4,1274
55079170400,23,0,3,1541
55079170500,89,1,5,729
55079170600,206,2,6,1157
55079170700,83,0,1,1108
55079180100,28,308,4,1203
55079180200,78,740,7,1194
55079180300,220,247,7,872
55079180400,172,130,8,1204
55079180500,94,185,6,1580
55079185100,171,12,6,1419
55079185200,150,2,5,2088
55079185300,259,3,9,1271
55079185400,75,186,32,221
55079185500,69,201,21,223
55079185600,69,228,10,253
55079185700,66,311,22,302
55079185800,22,131,19,387
55079185900,49,101,16,232
55079186000,49,92,1,29
55079186100,29,236,9,194
55079186200,31,49,6,283
55079186300,76,7,3,2
55079186400,74,0,1,0
55079186500,217,159,18,188
55079186600,80,275,2,209
55079186800,346,60,8,30
55079186900,12,19,4,4
55079187000,40,136,5,59
55079187200,463,0,8,1208
55079187300,128,0,5,2363
55079187400,146,18,6,6
55079980000,112,0,0,0
55079990000,57,0,6,0
55081950100,1139,41,34,2961
55081950200,2952,13,48,3006
55081950300,946,15,143,1823
55081950400,374,0,28,1850
55081950500,399,7,34,2304
55081950600,585,11,83,1304
55081950700,1789,0,53,2787
55081950800,2266,0,37,2229
55081950900,2338,0,71,2648
55083100300,515,12,64,6706
55083100500,595,0,114,3420
55083100600,553,1,62,2766
55083100700,591,0,84,1922
55083100800,576,0,67,1920
55083100900,387,0,38,1625
55083101000,474,0,57,2278
55083101100,426,3,41,3356
55083101200,421,3,41,1859
55083101301,248,1,37,2568
55083101302,474,1,59,2893
55085970101,235,4,30,3122
55085970103,178,0,15,1609
55085970104,362,3,14,2550
55085970400,243,2,19,1865
55085970500,155,0,14,1210
55085970601,60,0,3,1169
55085970603,54,8,10,1142
55085970604,127,0,5,1626
55085970800,483,8,17,1604
55085970900,241,0,31,2885
55085971001,200,0,23,1840
55085971002,329,7,22,3087
55085971100,147,3,23,2344
55085971300,366,1,29,1808
55085971400,513,1,22,1518
55085971500,419,9,24,1888
55087010100,157,194,16,422
55087010200,89,213,11,1597
55087010300,38,173,14,466
55087010501,69,181,9,766
55087010502,69,30,1,194
55087010601,75,203,15,1039
55087010602,31,80,4,1537
55087010700,101,126,25,1573
55087010800,25,12,4,604
55087010900,31,58,5,781
55087011001,205,58,17,363
55087011002,105,198,11,879
55087011101,122,222,8,1208
55087011103,102,2,2,1115
55087011104,491,32,7,686
55087011200,60,65,9,1224
55087011300,51,98,2,1260
55087011400,128,118,12,1690
55087011501,28,47,0,1458
55087011502,287,214,9,1154
55087011600,298,84,23,2344
55087011700,85,3,8,1303
55087011800,62,7,4,863
55087011901,119,15,2,683
55087011902,239,13,11,1545
55087012000,127,3,7,2474
55087012101,203,73,17,1183
55087012102,57,20,0,1530
