CENSUSCODE,OTHER_OTHER,RESIDENTIAL_MULTI FAMILY,RESIDENTIAL_OTHER,RESIDENTIAL_SINGLE FAMILY
01097002000,203,1,14,822
01097002100,165,1,6,1280
01097002200,125,28,5,816
01097002301,30,72,1,708
01097002302,74,55,1,654
01097002400,266,78,2,1220
01097002501,181,84,2,1510
01097002502,108,119,4,814
01097002600,247,22,2,813
01097002700,420,34,4,662
01097002800,165,145,7,1338
01097002900,265,69,8,1086
01097003000,433,88,7,879
01097003100,257,30,14,1637
01097003202,75,9,1,790
01097003203,75,82,1,882
01097003205,75,90,3,417
01097003206,144,66,15,0
01097003207,149,192,8,0
01097003301,55,119,17,417
01097003302,244,98,6,1127
01097003402,305,44,1,1118
01097003404,26,21,0,759
01097003405,19,0,0,741
01097003406,100,28,4,948
01097003408,65,6,5,1534
01097003409,122,65,14,1123
01097003410,306,21,62,1532
01097003501,183,6,2,1342
01097003502,80,19,1,1028
01097003602,50,41,3,303
01097003606,118,83,2,745
01097003607,44,179,0,572
01097003608,20,14,0,414
01097003703,129,105,7,506
01097003704,150,77,4,1592
